subbasin,Label,Practices,Select
Sub101,Sub101 InC-M25, InC-M25,0
Sub101,Sub101 InC-M50, InC-M50,1
Sub101,Sub101 InC-M250, InC-M250,1
Sub101,Sub101 InC-M500, InC-M500,0
Sub101,Sub101 InC-M1000, InC-M1000,0
Sub101,Sub101 InC-M2000, InC-M2000,1
Sub102,Sub102 InC-P25, InC-P25,0
Sub102,Sub102 InC-P50, InC-P50,1
Sub102,Sub102 InC-P250, InC-P250,1
Sub102,Sub102 InC-P500, InC-P500,0
Sub102,Sub102 InC-P1000, InC-P1000,1
Sub102,Sub102 InC-P2000, InC-P2000,0
Sub102,Sub102 InC-M25, InC-M25,0
Sub102,Sub102 InC-M50, InC-M50,0
Sub102,Sub102 InC-M250, InC-M250,1
Sub102,Sub102 InC-M500, InC-M500,0
Sub102,Sub102 InC-M1000, InC-M1000,0
Sub102,Sub102 InC-M2000, InC-M2000,0
Sub103,Sub103 InC-P25, InC-P25,1
Sub103,Sub103 InC-P50, InC-P50,1
Sub103,Sub103 InC-P250, InC-P250,1
Sub103,Sub103 InC-P500, InC-P500,0
Sub103,Sub103 InC-P1000, InC-P1000,1
Sub103,Sub103 InC-P2000, InC-P2000,0
Sub103,Sub103 InC-M25, InC-M25,1
Sub103,Sub103 InC-M50, InC-M50,0
Sub103,Sub103 InC-M250, InC-M250,1
Sub103,Sub103 InC-M500, InC-M500,1
Sub103,Sub103 InC-M1000, InC-M1000,0
Sub103,Sub103 InC-M2000, InC-M2000,1
Sub104,Sub104 InC-P25, InC-P25,1
Sub104,Sub104 InC-P50, InC-P50,0
Sub104,Sub104 InC-P250, InC-P250,1
Sub104,Sub104 InC-P500, InC-P500,0
Sub104,Sub104 InC-P1000, InC-P1000,1
Sub104,Sub104 InC-P2000, InC-P2000,1
Sub104,Sub104 InC-M25, InC-M25,1
Sub104,Sub104 InC-M50, InC-M50,0
Sub104,Sub104 InC-M250, InC-M250,1
Sub104,Sub104 InC-M500, InC-M500,0
Sub104,Sub104 InC-M1000, InC-M1000,0
Sub104,Sub104 InC-M2000, InC-M2000,1
Sub105,Sub105 InC-P25, InC-P25,1
Sub105,Sub105 InC-P50, InC-P50,1
Sub105,Sub105 InC-P250, InC-P250,1
Sub105,Sub105 InC-P500, InC-P500,1
Sub105,Sub105 InC-P1000, InC-P1000,1
Sub105,Sub105 InC-P2000, InC-P2000,1
Sub105,Sub105 InC-M25, InC-M25,0
Sub105,Sub105 InC-M50, InC-M50,1
Sub105,Sub105 InC-M250, InC-M250,0
Sub105,Sub105 InC-M500, InC-M500,0
Sub105,Sub105 InC-M1000, InC-M1000,1
Sub105,Sub105 InC-M2000, InC-M2000,0
Sub106,Sub106 InC-P25, InC-P25,0
Sub106,Sub106 InC-P50, InC-P50,1
Sub106,Sub106 InC-P250, InC-P250,1
Sub106,Sub106 InC-P500, InC-P500,0
Sub106,Sub106 InC-P1000, InC-P1000,0
Sub106,Sub106 InC-P2000, InC-P2000,0
Sub106,Sub106 InC-M25, InC-M25,0
Sub106,Sub106 InC-M50, InC-M50,1
Sub106,Sub106 InC-M250, InC-M250,1
Sub106,Sub106 InC-M500, InC-M500,1
Sub106,Sub106 InC-M1000, InC-M1000,0
Sub106,Sub106 InC-M2000, InC-M2000,0
Sub107,Sub107 InC-P25, InC-P25,1
Sub107,Sub107 InC-P50, InC-P50,1
Sub107,Sub107 InC-P250, InC-P250,0
Sub107,Sub107 InC-P500, InC-P500,1
Sub107,Sub107 InC-P1000, InC-P1000,0
Sub107,Sub107 InC-P2000, InC-P2000,0
Sub107,Sub107 InC-M25, InC-M25,0
Sub107,Sub107 InC-M50, InC-M50,0
Sub107,Sub107 InC-M250, InC-M250,1
Sub107,Sub107 InC-M500, InC-M500,0
Sub107,Sub107 InC-M1000, InC-M1000,0
Sub107,Sub107 InC-M2000, InC-M2000,0
Sub108,Sub108 InC-P25, InC-P25,0
Sub108,Sub108 InC-P50, InC-P50,1
Sub108,Sub108 InC-P250, InC-P250,0
Sub108,Sub108 InC-P500, InC-P500,1
Sub108,Sub108 InC-P1000, InC-P1000,0
Sub108,Sub108 InC-P2000, InC-P2000,0
Sub108,Sub108 InC-M25, InC-M25,0
Sub108,Sub108 InC-M50, InC-M50,0
Sub108,Sub108 InC-M250, InC-M250,1
Sub108,Sub108 InC-M500, InC-M500,1
Sub108,Sub108 InC-M1000, InC-M1000,1
Sub108,Sub108 InC-M2000, InC-M2000,1
Sub109,Sub109 InC-P25, InC-P25,0
Sub109,Sub109 InC-P50, InC-P50,1
Sub109,Sub109 InC-P250, InC-P250,0
Sub109,Sub109 InC-P500, InC-P500,1
Sub109,Sub109 InC-P1000, InC-P1000,0
Sub109,Sub109 InC-P2000, InC-P2000,1
Sub109,Sub109 InC-M25, InC-M25,1
Sub109,Sub109 InC-M50, InC-M50,1
Sub109,Sub109 InC-M250, InC-M250,0
Sub109,Sub109 InC-M500, InC-M500,1
Sub109,Sub109 InC-M1000, InC-M1000,1
Sub109,Sub109 InC-M2000, InC-M2000,1
Sub110,Sub110 InC-P25, InC-P25,0
Sub110,Sub110 InC-P50, InC-P50,1
Sub110,Sub110 InC-P250, InC-P250,1
Sub110,Sub110 InC-P500, InC-P500,0
Sub110,Sub110 InC-P1000, InC-P1000,0
Sub110,Sub110 InC-P2000, InC-P2000,0
Sub110,Sub110 InC-M25, InC-M25,1
Sub110,Sub110 InC-M50, InC-M50,1
Sub110,Sub110 InC-M250, InC-M250,0
Sub110,Sub110 InC-M500, InC-M500,0
Sub110,Sub110 InC-M1000, InC-M1000,0
Sub110,Sub110 InC-M2000, InC-M2000,1
Sub111,Sub111 InC-P25, InC-P25,1
Sub111,Sub111 InC-P50, InC-P50,0
Sub111,Sub111 InC-P250, InC-P250,1
Sub111,Sub111 InC-P500, InC-P500,1
Sub111,Sub111 InC-P1000, InC-P1000,0
Sub111,Sub111 InC-P2000, InC-P2000,0
Sub111,Sub111 InC-M25, InC-M25,0
Sub111,Sub111 InC-M50, InC-M50,1
Sub111,Sub111 InC-M250, InC-M250,1
Sub111,Sub111 InC-M500, InC-M500,1
Sub111,Sub111 InC-M1000, InC-M1000,0
Sub111,Sub111 InC-M2000, InC-M2000,0
Sub112,Sub112 InC-P25, InC-P25,1
Sub112,Sub112 InC-P50, InC-P50,0
Sub112,Sub112 InC-P250, InC-P250,1
Sub112,Sub112 InC-P500, InC-P500,1
Sub112,Sub112 InC-P1000, InC-P1000,1
Sub112,Sub112 InC-P2000, InC-P2000,1
Sub112,Sub112 InC-M25, InC-M25,1
Sub112,Sub112 InC-M50, InC-M50,1
Sub112,Sub112 InC-M250, InC-M250,1
Sub112,Sub112 InC-M500, InC-M500,0
Sub112,Sub112 InC-M1000, InC-M1000,0
Sub112,Sub112 InC-M2000, InC-M2000,0
Sub113,Sub113 InC-P25, InC-P25,1
Sub113,Sub113 InC-P50, InC-P50,1
Sub113,Sub113 InC-P250, InC-P250,1
Sub113,Sub113 InC-P500, InC-P500,1
Sub113,Sub113 InC-P1000, InC-P1000,0
Sub113,Sub113 InC-P2000, InC-P2000,0
Sub113,Sub113 InC-M25, InC-M25,1
Sub113,Sub113 InC-M50, InC-M50,0
Sub113,Sub113 InC-M250, InC-M250,1
Sub113,Sub113 InC-M500, InC-M500,0
Sub113,Sub113 InC-M1000, InC-M1000,1
Sub113,Sub113 InC-M2000, InC-M2000,0
Sub114,Sub114 InC-P25, InC-P25,0
Sub114,Sub114 InC-P50, InC-P50,1
Sub114,Sub114 InC-P250, InC-P250,1
Sub114,Sub114 InC-P500, InC-P500,0
Sub114,Sub114 InC-P1000, InC-P1000,0
Sub114,Sub114 InC-P2000, InC-P2000,0
Sub114,Sub114 InC-M25, InC-M25,1
Sub114,Sub114 InC-M50, InC-M50,1
Sub114,Sub114 InC-M250, InC-M250,0
Sub114,Sub114 InC-M500, InC-M500,0
Sub114,Sub114 InC-M1000, InC-M1000,1
Sub114,Sub114 InC-M2000, InC-M2000,0
Sub115,Sub115 InC-P25, InC-P25,1
Sub115,Sub115 InC-P50, InC-P50,0
Sub115,Sub115 InC-P250, InC-P250,0
Sub115,Sub115 InC-P500, InC-P500,1
Sub115,Sub115 InC-P1000, InC-P1000,0
Sub115,Sub115 InC-P2000, InC-P2000,1
Sub115,Sub115 InC-M25, InC-M25,1
Sub115,Sub115 InC-M50, InC-M50,0
Sub115,Sub115 InC-M250, InC-M250,0
Sub115,Sub115 InC-M500, InC-M500,0
Sub115,Sub115 InC-M1000, InC-M1000,1
Sub115,Sub115 InC-M2000, InC-M2000,1
Sub116,Sub116 InC-P25, InC-P25,1
Sub116,Sub116 InC-P50, InC-P50,0
Sub116,Sub116 InC-P250, InC-P250,0
Sub116,Sub116 InC-P500, InC-P500,1
Sub116,Sub116 InC-P1000, InC-P1000,0
Sub116,Sub116 InC-P2000, InC-P2000,0
Sub116,Sub116 InC-M25, InC-M25,0
Sub116,Sub116 InC-M50, InC-M50,1
Sub116,Sub116 InC-M250, InC-M250,1
Sub116,Sub116 InC-M500, InC-M500,1
Sub116,Sub116 InC-M1000, InC-M1000,0
Sub116,Sub116 InC-M2000, InC-M2000,0
Sub117,Sub117 InC-P25, InC-P25,1
Sub117,Sub117 InC-P50, InC-P50,0
Sub117,Sub117 InC-P250, InC-P250,0
Sub117,Sub117 InC-P500, InC-P500,1
Sub117,Sub117 InC-P1000, InC-P1000,1
Sub117,Sub117 InC-P2000, InC-P2000,0
Sub117,Sub117 InC-M25, InC-M25,1
Sub117,Sub117 InC-M50, InC-M50,1
Sub117,Sub117 InC-M250, InC-M250,1
Sub117,Sub117 InC-M500, InC-M500,1
Sub117,Sub117 InC-M1000, InC-M1000,1
Sub117,Sub117 InC-M2000, InC-M2000,0
Sub118,Sub118 InC-P25, InC-P25,1
Sub118,Sub118 InC-P50, InC-P50,1
Sub118,Sub118 InC-P250, InC-P250,0
Sub118,Sub118 InC-P500, InC-P500,1
Sub118,Sub118 InC-P1000, InC-P1000,0
Sub118,Sub118 InC-P2000, InC-P2000,0
Sub118,Sub118 InC-M25, InC-M25,0
Sub118,Sub118 InC-M50, InC-M50,1
Sub118,Sub118 InC-M250, InC-M250,0
Sub118,Sub118 InC-M500, InC-M500,1
Sub118,Sub118 InC-M1000, InC-M1000,0
Sub118,Sub118 InC-M2000, InC-M2000,1
Sub119,Sub119 InC-P25, InC-P25,1
Sub119,Sub119 InC-P50, InC-P50,0
Sub119,Sub119 InC-P250, InC-P250,0
Sub119,Sub119 InC-P500, InC-P500,1
Sub119,Sub119 InC-P1000, InC-P1000,1
Sub119,Sub119 InC-P2000, InC-P2000,0
Sub119,Sub119 InC-M25, InC-M25,1
Sub119,Sub119 InC-M50, InC-M50,1
Sub119,Sub119 InC-M250, InC-M250,0
Sub119,Sub119 InC-M500, InC-M500,0
Sub119,Sub119 InC-M1000, InC-M1000,0
Sub119,Sub119 InC-M2000, InC-M2000,1
Sub120,Sub120 InC-P25, InC-P25,0
Sub120,Sub120 InC-P50, InC-P50,1
Sub120,Sub120 InC-P250, InC-P250,0
Sub120,Sub120 InC-P500, InC-P500,0
Sub120,Sub120 InC-P1000, InC-P1000,1
Sub120,Sub120 InC-P2000, InC-P2000,0
Sub120,Sub120 InC-M25, InC-M25,1
Sub120,Sub120 InC-M50, InC-M50,0
Sub120,Sub120 InC-M250, InC-M250,1
Sub120,Sub120 InC-M500, InC-M500,1
Sub120,Sub120 InC-M1000, InC-M1000,0
Sub120,Sub120 InC-M2000, InC-M2000,1
Sub121,Sub121 InC-P25, InC-P25,1
Sub121,Sub121 InC-P50, InC-P50,0
Sub121,Sub121 InC-P250, InC-P250,0
Sub121,Sub121 InC-P500, InC-P500,0
Sub121,Sub121 InC-P1000, InC-P1000,1
Sub121,Sub121 InC-P2000, InC-P2000,0
Sub121,Sub121 InC-M25, InC-M25,1
Sub121,Sub121 InC-M50, InC-M50,0
Sub121,Sub121 InC-M250, InC-M250,1
Sub121,Sub121 InC-M500, InC-M500,1
Sub121,Sub121 InC-M1000, InC-M1000,1
Sub121,Sub121 InC-M2000, InC-M2000,1
Sub122,Sub122 InC-P25, InC-P25,1
Sub122,Sub122 InC-P50, InC-P50,1
Sub122,Sub122 InC-P250, InC-P250,1
Sub122,Sub122 InC-P500, InC-P500,0
Sub122,Sub122 InC-P1000, InC-P1000,0
Sub122,Sub122 InC-P2000, InC-P2000,1
Sub122,Sub122 InC-M25, InC-M25,1
Sub122,Sub122 InC-M50, InC-M50,1
Sub122,Sub122 InC-M250, InC-M250,0
Sub122,Sub122 InC-M500, InC-M500,1
Sub122,Sub122 InC-M1000, InC-M1000,1
Sub122,Sub122 InC-M2000, InC-M2000,0
Sub123,Sub123 InC-P25, InC-P25,0
Sub123,Sub123 InC-P50, InC-P50,1
Sub123,Sub123 InC-P250, InC-P250,1
Sub123,Sub123 InC-P500, InC-P500,0
Sub123,Sub123 InC-P1000, InC-P1000,0
Sub123,Sub123 InC-P2000, InC-P2000,1
Sub123,Sub123 InC-M25, InC-M25,1
Sub123,Sub123 InC-M50, InC-M50,1
Sub123,Sub123 InC-M250, InC-M250,1
Sub123,Sub123 InC-M500, InC-M500,1
Sub123,Sub123 InC-M1000, InC-M1000,0
Sub123,Sub123 InC-M2000, InC-M2000,1
Sub124,Sub124 InC-P25, InC-P25,0
Sub124,Sub124 InC-P50, InC-P50,1
Sub124,Sub124 InC-P250, InC-P250,0
Sub124,Sub124 InC-P500, InC-P500,1
Sub124,Sub124 InC-P1000, InC-P1000,0
Sub124,Sub124 InC-P2000, InC-P2000,1
Sub124,Sub124 InC-M25, InC-M25,1
Sub124,Sub124 InC-M50, InC-M50,0
Sub124,Sub124 InC-M250, InC-M250,1
Sub124,Sub124 InC-M500, InC-M500,0
Sub124,Sub124 InC-M1000, InC-M1000,1
Sub124,Sub124 InC-M2000, InC-M2000,0
Sub125,Sub125 InC-P25, InC-P25,1
Sub125,Sub125 InC-P50, InC-P50,1
Sub125,Sub125 InC-P250, InC-P250,1
Sub125,Sub125 InC-P500, InC-P500,0
Sub125,Sub125 InC-P1000, InC-P1000,0
Sub125,Sub125 InC-P2000, InC-P2000,0
Sub125,Sub125 InC-M25, InC-M25,1
Sub125,Sub125 InC-M50, InC-M50,0
Sub125,Sub125 InC-M250, InC-M250,1
Sub125,Sub125 InC-M500, InC-M500,0
Sub125,Sub125 InC-M1000, InC-M1000,1
Sub125,Sub125 InC-M2000, InC-M2000,1
Sub126,Sub126 InC-P25, InC-P25,1
Sub126,Sub126 InC-P50, InC-P50,0
Sub126,Sub126 InC-P250, InC-P250,0
Sub126,Sub126 InC-P500, InC-P500,0
Sub126,Sub126 InC-P1000, InC-P1000,1
Sub126,Sub126 InC-P2000, InC-P2000,0
Sub126,Sub126 InC-M25, InC-M25,0
Sub126,Sub126 InC-M50, InC-M50,1
Sub126,Sub126 InC-M250, InC-M250,0
Sub126,Sub126 InC-M500, InC-M500,1
Sub126,Sub126 InC-M1000, InC-M1000,0
Sub126,Sub126 InC-M2000, InC-M2000,1
Sub127,Sub127 InC-P25, InC-P25,1
Sub127,Sub127 InC-P50, InC-P50,0
Sub127,Sub127 InC-P250, InC-P250,1
Sub127,Sub127 InC-P500, InC-P500,1
Sub127,Sub127 InC-P1000, InC-P1000,0
Sub127,Sub127 InC-P2000, InC-P2000,0
Sub127,Sub127 InC-M25, InC-M25,1
Sub127,Sub127 InC-M50, InC-M50,1
Sub127,Sub127 InC-M250, InC-M250,0
Sub127,Sub127 InC-M500, InC-M500,0
Sub127,Sub127 InC-M1000, InC-M1000,1
Sub127,Sub127 InC-M2000, InC-M2000,0
Sub128,Sub128 InC-P25, InC-P25,0
Sub128,Sub128 InC-P50, InC-P50,1
Sub128,Sub128 InC-P250, InC-P250,1
Sub128,Sub128 InC-P500, InC-P500,1
Sub128,Sub128 InC-P1000, InC-P1000,0
Sub128,Sub128 InC-P2000, InC-P2000,1
Sub128,Sub128 InC-M25, InC-M25,1
Sub128,Sub128 InC-M50, InC-M50,1
Sub128,Sub128 InC-M250, InC-M250,1
Sub128,Sub128 InC-M500, InC-M500,0
Sub128,Sub128 InC-M1000, InC-M1000,0
Sub128,Sub128 InC-M2000, InC-M2000,1
Sub129,Sub129 InC-P25, InC-P25,0
Sub129,Sub129 InC-P50, InC-P50,1
Sub129,Sub129 InC-P250, InC-P250,1
Sub129,Sub129 InC-P500, InC-P500,1
Sub129,Sub129 InC-P1000, InC-P1000,0
Sub129,Sub129 InC-P2000, InC-P2000,0
Sub129,Sub129 InC-M25, InC-M25,1
Sub129,Sub129 InC-M50, InC-M50,0
Sub129,Sub129 InC-M250, InC-M250,0
Sub129,Sub129 InC-M500, InC-M500,1
Sub129,Sub129 InC-M1000, InC-M1000,0
Sub129,Sub129 InC-M2000, InC-M2000,0
Sub130,Sub130 InC-P25, InC-P25,0
Sub130,Sub130 InC-P50, InC-P50,0
Sub130,Sub130 InC-P250, InC-P250,0
Sub130,Sub130 InC-P500, InC-P500,0
Sub130,Sub130 InC-P1000, InC-P1000,0
Sub130,Sub130 InC-P2000, InC-P2000,1
Sub130,Sub130 InC-M25, InC-M25,1
Sub130,Sub130 InC-M50, InC-M50,0
Sub130,Sub130 InC-M250, InC-M250,0
Sub130,Sub130 InC-M500, InC-M500,0
Sub130,Sub130 InC-M1000, InC-M1000,1
Sub130,Sub130 InC-M2000, InC-M2000,1
Sub131,Sub131 InC-P25, InC-P25,0
Sub131,Sub131 InC-P50, InC-P50,1
Sub131,Sub131 InC-P250, InC-P250,0
Sub131,Sub131 InC-P500, InC-P500,0
Sub131,Sub131 InC-P1000, InC-P1000,1
Sub131,Sub131 InC-P2000, InC-P2000,1
Sub131,Sub131 InC-M25, InC-M25,1
Sub131,Sub131 InC-M50, InC-M50,0
Sub131,Sub131 InC-M250, InC-M250,0
Sub131,Sub131 InC-M500, InC-M500,0
Sub131,Sub131 InC-M1000, InC-M1000,0
Sub131,Sub131 InC-M2000, InC-M2000,0
Sub132,Sub132 InC-P25, InC-P25,0
Sub132,Sub132 InC-P50, InC-P50,1
Sub132,Sub132 InC-P250, InC-P250,0
Sub132,Sub132 InC-P500, InC-P500,0
Sub132,Sub132 InC-P1000, InC-P1000,0
Sub132,Sub132 InC-P2000, InC-P2000,1
Sub132,Sub132 InC-M25, InC-M25,0
Sub132,Sub132 InC-M50, InC-M50,0
Sub132,Sub132 InC-M250, InC-M250,1
Sub132,Sub132 InC-M500, InC-M500,1
Sub132,Sub132 InC-M1000, InC-M1000,0
Sub132,Sub132 InC-M2000, InC-M2000,1
Sub133,Sub133 InC-P25, InC-P25,1
Sub133,Sub133 InC-P50, InC-P50,1
Sub133,Sub133 InC-P250, InC-P250,1
Sub133,Sub133 InC-P500, InC-P500,1
Sub133,Sub133 InC-P1000, InC-P1000,1
Sub133,Sub133 InC-P2000, InC-P2000,0
Sub133,Sub133 InC-M25, InC-M25,0
Sub133,Sub133 InC-M50, InC-M50,1
Sub133,Sub133 InC-M250, InC-M250,1
Sub133,Sub133 InC-M500, InC-M500,1
Sub133,Sub133 InC-M1000, InC-M1000,1
Sub133,Sub133 InC-M2000, InC-M2000,0
Sub134,Sub134 InC-P25, InC-P25,1
Sub134,Sub134 InC-P50, InC-P50,0
Sub134,Sub134 InC-P250, InC-P250,0
Sub134,Sub134 InC-P500, InC-P500,1
Sub134,Sub134 InC-P1000, InC-P1000,0
Sub134,Sub134 InC-P2000, InC-P2000,0
Sub134,Sub134 InC-M25, InC-M25,1
Sub134,Sub134 InC-M50, InC-M50,1
Sub134,Sub134 InC-M250, InC-M250,1
Sub134,Sub134 InC-M500, InC-M500,0
Sub134,Sub134 InC-M1000, InC-M1000,0
Sub134,Sub134 InC-M2000, InC-M2000,0
Sub135,Sub135 InC-P25, InC-P25,1
Sub135,Sub135 InC-P50, InC-P50,1
Sub135,Sub135 InC-P250, InC-P250,0
Sub135,Sub135 InC-P500, InC-P500,1
Sub135,Sub135 InC-P1000, InC-P1000,1
Sub135,Sub135 InC-P2000, InC-P2000,0
Sub135,Sub135 InC-M25, InC-M25,1
Sub135,Sub135 InC-M50, InC-M50,1
Sub135,Sub135 InC-M250, InC-M250,1
Sub135,Sub135 InC-M500, InC-M500,0
Sub135,Sub135 InC-M1000, InC-M1000,1
Sub135,Sub135 InC-M2000, InC-M2000,0
Sub136,Sub136 InC-P25, InC-P25,0
Sub136,Sub136 InC-P50, InC-P50,0
Sub136,Sub136 InC-P250, InC-P250,1
Sub136,Sub136 InC-P500, InC-P500,1
Sub136,Sub136 InC-P1000, InC-P1000,0
Sub136,Sub136 InC-P2000, InC-P2000,0
Sub136,Sub136 InC-M25, InC-M25,1
Sub136,Sub136 InC-M50, InC-M50,1
Sub136,Sub136 InC-M250, InC-M250,1
Sub136,Sub136 InC-M500, InC-M500,0
Sub136,Sub136 InC-M1000, InC-M1000,1
Sub136,Sub136 InC-M2000, InC-M2000,0
Sub137,Sub137 InC-P25, InC-P25,0
Sub137,Sub137 InC-P50, InC-P50,0
Sub137,Sub137 InC-P250, InC-P250,1
Sub137,Sub137 InC-P500, InC-P500,1
Sub137,Sub137 InC-P1000, InC-P1000,0
Sub137,Sub137 InC-P2000, InC-P2000,0
Sub137,Sub137 InC-M25, InC-M25,1
Sub137,Sub137 InC-M50, InC-M50,0
Sub137,Sub137 InC-M250, InC-M250,1
Sub137,Sub137 InC-M500, InC-M500,0
Sub137,Sub137 InC-M1000, InC-M1000,0
Sub137,Sub137 InC-M2000, InC-M2000,1
Sub138,Sub138 InC-P25, InC-P25,1
Sub138,Sub138 InC-P50, InC-P50,1
Sub138,Sub138 InC-P250, InC-P250,1
Sub138,Sub138 InC-P500, InC-P500,0
Sub138,Sub138 InC-P1000, InC-P1000,1
Sub138,Sub138 InC-P2000, InC-P2000,0
Sub138,Sub138 InC-M25, InC-M25,1
Sub138,Sub138 InC-M50, InC-M50,0
Sub138,Sub138 InC-M250, InC-M250,0
Sub138,Sub138 InC-M500, InC-M500,0
Sub138,Sub138 InC-M1000, InC-M1000,1
Sub138,Sub138 InC-M2000, InC-M2000,1
Sub139,Sub139 InC-P25, InC-P25,1
Sub139,Sub139 InC-P50, InC-P50,1
Sub139,Sub139 InC-P250, InC-P250,1
Sub139,Sub139 InC-P500, InC-P500,1
Sub139,Sub139 InC-P1000, InC-P1000,1
Sub139,Sub139 InC-P2000, InC-P2000,1
Sub139,Sub139 InC-M25, InC-M25,0
Sub139,Sub139 InC-M50, InC-M50,1
Sub139,Sub139 InC-M250, InC-M250,0
Sub139,Sub139 InC-M500, InC-M500,0
Sub139,Sub139 InC-M1000, InC-M1000,0
Sub139,Sub139 InC-M2000, InC-M2000,0
Sub140,Sub140 InC-P25, InC-P25,0
Sub140,Sub140 InC-P50, InC-P50,0
Sub140,Sub140 InC-P250, InC-P250,1
Sub140,Sub140 InC-P500, InC-P500,0
Sub140,Sub140 InC-P1000, InC-P1000,1
Sub140,Sub140 InC-P2000, InC-P2000,0
Sub140,Sub140 InC-M25, InC-M25,1
Sub140,Sub140 InC-M50, InC-M50,0
Sub140,Sub140 InC-M250, InC-M250,1
Sub140,Sub140 InC-M500, InC-M500,0
Sub140,Sub140 InC-M1000, InC-M1000,1
Sub140,Sub140 InC-M2000, InC-M2000,1
Sub141,Sub141 InC-P25, InC-P25,1
Sub141,Sub141 InC-P50, InC-P50,0
Sub141,Sub141 InC-P250, InC-P250,0
Sub141,Sub141 InC-P500, InC-P500,1
Sub141,Sub141 InC-P1000, InC-P1000,1
Sub141,Sub141 InC-P2000, InC-P2000,0
Sub141,Sub141 InC-M25, InC-M25,1
Sub141,Sub141 InC-M50, InC-M50,1
Sub141,Sub141 InC-M250, InC-M250,1
Sub141,Sub141 InC-M500, InC-M500,0
Sub141,Sub141 InC-M1000, InC-M1000,1
Sub141,Sub141 InC-M2000, InC-M2000,1
Sub142,Sub142 InC-P25, InC-P25,1
Sub142,Sub142 InC-P50, InC-P50,0
Sub142,Sub142 InC-P250, InC-P250,1
Sub142,Sub142 InC-P500, InC-P500,0
Sub142,Sub142 InC-P1000, InC-P1000,1
Sub142,Sub142 InC-P2000, InC-P2000,1
Sub142,Sub142 InC-M25, InC-M25,0
Sub142,Sub142 InC-M50, InC-M50,0
Sub142,Sub142 InC-M250, InC-M250,0
Sub142,Sub142 InC-M500, InC-M500,1
Sub142,Sub142 InC-M1000, InC-M1000,1
Sub142,Sub142 InC-M2000, InC-M2000,0
Sub143,Sub143 InC-P25, InC-P25,0
Sub143,Sub143 InC-P50, InC-P50,1
Sub143,Sub143 InC-P250, InC-P250,0
Sub143,Sub143 InC-P500, InC-P500,1
Sub143,Sub143 InC-P1000, InC-P1000,1
Sub143,Sub143 InC-P2000, InC-P2000,1
Sub143,Sub143 InC-M25, InC-M25,1
Sub143,Sub143 InC-M50, InC-M50,0
Sub143,Sub143 InC-M250, InC-M250,1
Sub143,Sub143 InC-M500, InC-M500,1
Sub143,Sub143 InC-M1000, InC-M1000,1
Sub143,Sub143 InC-M2000, InC-M2000,0
Sub144,Sub144 InC-P25, InC-P25,1
Sub144,Sub144 InC-P50, InC-P50,0
Sub144,Sub144 InC-P250, InC-P250,1
Sub144,Sub144 InC-P500, InC-P500,1
Sub144,Sub144 InC-P1000, InC-P1000,1
Sub144,Sub144 InC-P2000, InC-P2000,0
Sub144,Sub144 InC-M25, InC-M25,1
Sub144,Sub144 InC-M50, InC-M50,1
Sub144,Sub144 InC-M250, InC-M250,1
Sub144,Sub144 InC-M500, InC-M500,1
Sub144,Sub144 InC-M1000, InC-M1000,1
Sub144,Sub144 InC-M2000, InC-M2000,0
Sub145,Sub145 InC-P25, InC-P25,1
Sub145,Sub145 InC-P50, InC-P50,1
Sub145,Sub145 InC-P250, InC-P250,1
Sub145,Sub145 InC-P500, InC-P500,0
Sub145,Sub145 InC-P1000, InC-P1000,0
Sub145,Sub145 InC-P2000, InC-P2000,0
Sub145,Sub145 InC-M25, InC-M25,0
Sub145,Sub145 InC-M50, InC-M50,1
Sub145,Sub145 InC-M250, InC-M250,1
Sub145,Sub145 InC-M500, InC-M500,1
Sub145,Sub145 InC-M1000, InC-M1000,1
Sub145,Sub145 InC-M2000, InC-M2000,1
Sub146,Sub146 InC-P25, InC-P25,1
Sub146,Sub146 InC-P50, InC-P50,0
Sub146,Sub146 InC-P250, InC-P250,1
Sub146,Sub146 InC-P500, InC-P500,1
Sub146,Sub146 InC-P1000, InC-P1000,0
Sub146,Sub146 InC-P2000, InC-P2000,1
Sub146,Sub146 InC-M25, InC-M25,1
Sub146,Sub146 InC-M50, InC-M50,1
Sub146,Sub146 InC-M250, InC-M250,0
Sub146,Sub146 InC-M500, InC-M500,0
Sub146,Sub146 InC-M1000, InC-M1000,0
Sub146,Sub146 InC-M2000, InC-M2000,0
Sub147,Sub147 InC-P25, InC-P25,1
Sub147,Sub147 InC-P50, InC-P50,0
Sub147,Sub147 InC-P250, InC-P250,1
Sub147,Sub147 InC-P500, InC-P500,0
Sub147,Sub147 InC-P1000, InC-P1000,1
Sub147,Sub147 InC-P2000, InC-P2000,0
Sub147,Sub147 InC-M25, InC-M25,1
Sub147,Sub147 InC-M50, InC-M50,1
Sub147,Sub147 InC-M250, InC-M250,0
Sub147,Sub147 InC-M500, InC-M500,0
Sub147,Sub147 InC-M1000, InC-M1000,1
Sub147,Sub147 InC-M2000, InC-M2000,0
Sub148,Sub148 InC-P25, InC-P25,0
Sub148,Sub148 InC-P50, InC-P50,0
Sub148,Sub148 InC-P250, InC-P250,1
Sub148,Sub148 InC-P500, InC-P500,0
Sub148,Sub148 InC-P1000, InC-P1000,1
Sub148,Sub148 InC-P2000, InC-P2000,0
Sub148,Sub148 InC-M25, InC-M25,1
Sub148,Sub148 InC-M50, InC-M50,1
Sub148,Sub148 InC-M250, InC-M250,1
